title,person,file,type,date,uniqueID
Parliamentary Secretary for Disabilities and Carers,The Hon Amanda Rishworth MP,inputs/data/australia/ministry_lists/2013-07-01-2013-09-18.html,Parliamentary Secretaries,1 July 2013 - 18 September 2013,Rishworth1978
Parliamentary Secretary to the Attorney-General,The Hon Shayne Neumann MP,inputs/data/australia/ministry_lists/2013-07-01-2013-09-18.html,Parliamentary Secretaries,1 July 2013 - 18 September 2013,Neumann1961
Parliamentary Secretary for Health and Ageing,The Hon Shayne Neumann MP,inputs/data/australia/ministry_lists/2013-07-01-2013-09-18.html,Parliamentary Secretaries,1 July 2013 - 18 September 2013,Neumann1961
Parliamentary Secretary for the Arts,The Hon Michael Danby MP,inputs/data/australia/ministry_lists/2013-07-01-2013-09-18.html,Parliamentary Secretaries,1 July 2013 - 18 September 2013,Danby1955
Cabinet Secretary,The Hon Alan Griffin MP,inputs/data/australia/ministry_lists/2013-07-01-2013-09-18.html,Parliamentary Secretaries,1 July 2013 - 18 September 2013,Griffin1960
Parliamentary Secretary to the Prime Minister,The Hon Alan Griffin MP,inputs/data/australia/ministry_lists/2013-07-01-2013-09-18.html,Parliamentary Secretaries,1 July 2013 - 18 September 2013,Griffin1960
Parliamentary Secretary to the Prime Minister,The Hon Ed Husic MP,inputs/data/australia/ministry_lists/2013-07-01-2013-09-18.html,Parliamentary Secretaries,1 July 2013 - 18 September 2013,Husic1970
Parliamentary Secretary for Broadband,The Hon Ed Husic MP,inputs/data/australia/ministry_lists/2013-07-01-2013-09-18.html,Parliamentary Secretaries,1 July 2013 - 18 September 2013,Husic1970
Parliamentary Secretary for Pacific Island Affairs,Senator the Hon Matt Thistlethwaite,inputs/data/australia/ministry_lists/2013-07-01-2013-09-18.html,Parliamentary Secretaries,1 July 2013 - 18 September 2013,Thistlethwaite1972
Parliamentary Secretary for Multicultural Affairs,Senator the Hon Matt Thistlethwaite,inputs/data/australia/ministry_lists/2013-07-01-2013-09-18.html,Parliamentary Secretaries,1 July 2013 - 18 September 2013,Thistlethwaite1972
Parliamentary Secretary for Infrastructure and Transport,Senator the Hon Matt Thistlethwaite,inputs/data/australia/ministry_lists/2013-07-01-2013-09-18.html,Parliamentary Secretaries,1 July 2013 - 18 September 2013,Thistlethwaite1972
Parliamentary Secretary for Housing and Homelessness,Senator the Hon Doug Cameron,inputs/data/australia/ministry_lists/2013-07-01-2013-09-18.html,Parliamentary Secretaries,1 July 2013 - 18 September 2013,CameronDouglas1951
Prime Minister,The Hon Tony Abbott MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Abbott1957
Deputy Prime Minister,The Hon Warren Truss MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Truss1948
Minister for Infrastructure and Regional Development,The Hon Warren Truss MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Truss1948
Leader of the Nationals,The Hon Warren Truss MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Truss1948
Minister for Foreign Affairs,The Hon Julie Bishop MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Bishop1956
Deputy Leader of the Liberal Party,The Hon Julie Bishop MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Bishop1956
Minister for Employment,Senator the Hon Eric Abetz,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Abetz1958
Minister Assisting the Prime Minister for the Public Service,Senator the Hon Eric Abetz,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Abetz1958
Leader of the Government in the Senate,Senator the Hon Eric Abetz,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Abetz1958
Attorney-General,Senator the Hon George Brandis,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Brandis1957
Minister for the Arts,Senator the Hon George Brandis,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Brandis1957
Deputy Leader of the Government in the Senate,Senator the Hon George Brandis,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Brandis1957
Vice-President of the Executive Council,Senator the Hon George Brandis,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Brandis1957
Treasurer,The Hon Joe Hockey MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Hockey1965
Minister for Agriculture,The Hon Barnaby Joyce MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Joyce1967
Deputy Leader of the Nationals,The Hon Barnaby Joyce MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Joyce1967
Minister for Education,The Hon Christopher Pyne MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Pyne1967
Leader of the House,The Hon Christopher Pyne MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Pyne1967
Minister for Indigenous Affairs,Senator the Hon Nigel Scullion,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Scullion1956
Leader of the Nationals in the Senate,Senator the Hon Nigel Scullion,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Scullion1956
Minister for Industry,The Hon Ian Macfarlane MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Macfarlane1955
Minister for Social Services,The Hon Kevin Andrews MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Andrews1955
Minister for Communications,The Hon Malcolm Turnbull MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Turnbull1954
Minister for Health,The Hon Peter Dutton MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Dutton1970
Minister for Sport,The Hon Peter Dutton MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Dutton1970
Minister for Small Business,The Hon Bruce Billson MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Billson1966
Minister for Trade and Investment,The Hon Andrew Robb MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Robb1951
Minister for Defence,Senator the Hon David Johnston,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Johnston1956
Minister for the Environment,The Hon Greg Hunt MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Hunt1965
Minister for Immigration and Border Protection,The Hon Scott Morrison MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Morrison1968
Minister for Finance,Senator the Hon Mathias Cormann,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Ministry,18 September 2013 - 18 March 2014,Cormann1970
Assistant Minister for Social Services,Senator the Hon Mitch Fifield,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Fifield1967
Manager of Government Business in the Senate,Senator the Hon Mitch Fifield,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Fifield1967
Assistant Minister for Employment,The Hon Luke Hartsuyker MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Hartsuyker1959
Deputy Leader of the House,The Hon Luke Hartsuyker MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Hartsuyker1959
Assistant Minister for Health,Senator the Hon Fiona Nash,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Nash1965
Deputy Leader of the Nationals in the Senate,Senator the Hon Fiona Nash,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Nash1965
Minister for Veterans’ Affairs,Senator the Hon Michael Ronaldson,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Ronaldson1954
Minister Assisting the Prime Minister for the Centenary of ANZAC,Senator the Hon Michael Ronaldson,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Ronaldson1954
Special Minister of State,Senator the Hon Michael Ronaldson,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Ronaldson1954
Assistant Minister for Education,The Hon Sussan Ley MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Ley1961
Minister for Human Services,Senator the Hon Marise Payne,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Payne1964
Minister for Justice,The Hon Michael Keenan MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Keenan1972
Assistant Minister for Defence,The Hon Stuart Robert MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Robert1970
Assistant Minister for Immigration and Border Protection,Senator the Hon Michaelia Cash,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Cash1970
Minister Assisting the Prime Minister for Women,Senator the Hon Michaelia Cash,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Cash1970
Assistant Minister for Infrastructure and Regional Development,The Hon Jamie Briggs MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Briggs1977
Assistant Treasurer,Senator the Hon Arthur Sinodinos,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Outer Ministry,18 September 2013 - 18 March 2014,Sinodinos1957
Parliamentary Secretary to the Minister for Agriculture,Senator the Hon Richard Colbeck,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Parliamentary Secretaries,18 September 2013 - 18 March 2014,Colbeck1958
Parliamentary Secretary to the Minister for Industry,The Hon Bob Baldwin MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Parliamentary Secretaries,18 September 2013 - 18 March 2014,Baldwin1955
Parliamentary Secretary to the Minister for Foreign Affairs,Senator the Hon Brett Mason,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Parliamentary Secretaries,18 September 2013 - 18 March 2014,Mason1962
Parliamentary Secretary to the Treasurer,The Hon Steven Ciobo MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Parliamentary Secretaries,18 September 2013 - 18 March 2014,Ciobo1974
Parliamentary Secretary to the Minister for Social Services,Senator the Hon Concetta Fierravanti-Wells,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Parliamentary Secretaries,18 September 2013 - 18 March 2014,FierravantiWells1960
Parliamentary Secretary to the Minister for the Environment,Senator the Hon Simon Birmingham,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Parliamentary Secretaries,18 September 2013 - 18 March 2014,Birmingham1974
Parliamentary Secretary to the Minister for Education,Senator the Hon Scott Ryan,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Parliamentary Secretaries,18 September 2013 - 18 March 2014,Ryan1973
Parliamentary Secretary to the Minister for Defence,The Hon Darren Chester MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Parliamentary Secretaries,18 September 2013 - 18 March 2014,Chester1967
Parliamentary Secretary to the Minister for Communications,The Hon Paul Fletcher MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Parliamentary Secretaries,18 September 2013 - 18 March 2014,Fletcher1965
Parliamentary Secretary to the Prime Minister,The Hon Josh Frydenberg MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Parliamentary Secretaries,18 September 2013 - 18 March 2014,Frydenberg1971
Parliamentary Secretary to the Prime Minister,The Hon Alan Tudge MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Parliamentary Secretaries,18 September 2013 - 18 March 2014,Tudge1971
Parliamentary Secretary to the Minister for Finance,The Hon Michael McCormack MP,inputs/data/australia/ministry_lists/2013-09-18-2014-03-18.html,Parliamentary Secretaries,18 September 2013 - 18 March 2014,McCormack1964
Prime Minister,The Hon Tony Abbott MP,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Abbott1957
Deputy Prime Minister,The Hon Warren Truss MP,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Truss1948
Minister for Infrastructure and Regional Development,The Hon Warren Truss MP,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Truss1948
Leader of the Nationals,The Hon Warren Truss MP,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Truss1948
Minister for Foreign Affairs,The Hon Julie Bishop MP,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Bishop1956
Deputy Leader of the Liberal Party,The Hon Julie Bishop MP,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Bishop1956
Minister for Employment,Senator the Hon Eric Abetz,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Abetz1958
Minister Assisting the Prime Minister for the Public Service,Senator the Hon Eric Abetz,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Abetz1958
Leader of the Government in the Senate,Senator the Hon Eric Abetz,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Abetz1958
Attorney-General,Senator the Hon George Brandis,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Brandis1957
Minister for the Arts,Senator the Hon George Brandis,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Brandis1957
Deputy Leader of the Government in the Senate,Senator the Hon George Brandis,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Brandis1957
Vice-President of the Executive Council,Senator the Hon George Brandis,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Brandis1957
Treasurer,The Hon Joe Hockey MP,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Hockey1965
Minister for Agriculture,The Hon Barnaby Joyce MP,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Joyce1967
Deputy Leader of the Nationals,The Hon Barnaby Joyce MP,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Joyce1967
Minister for Education,The Hon Christopher Pyne MP,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Pyne1967
Leader of the House,The Hon Christopher Pyne MP,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Pyne1967
Minister for Indigenous Affairs,Senator the Hon Nigel Scullion,inputs/data/australia/ministry_lists/2014-03-19-2014-12-23.html,Ministry,19 March 2014 - 23 December 2014,Scullion1956
